state,year,manufacturer,model,price,mileage,transmission
NY,2015,Toyota,Camry,15488,50487,Automatic
NY,2017,Mazda,CX5,18998,25603,Automatic
NY,2017,Mitsubishi,Outlander,12882,93159,Automatic
NY,2018,Hyundai,Elantra,12590,44896,Automatic
NY,2017,Honda,Accord,14402,80605,Automatic
NY,2019,Nissan,Altima,17495,15216,Automatic
NJ,2012,Toyota,RAV4,10895,74999,Automatic
NY,2015,Chevrolet,Equinox,11995,60740,Automatic
NY,2018,Toyota,RAV4,22297,21757,Automatic
NJ,2019,Ford,Escape,17297,36832,Automatic
NY,2016,Ford,Escape,8450,108808,Automatic
NY,2014,BMW,3Series,13990,83999,Automatic
NY,2016,BMW,5Series,19357,79594,Automatic
NJ,2020,Volkswagen,Jetta,15995,10728,Automatic
NJ,2005,Jeep,Liberty,2999,137563,Automatic
NY,2011,Honda,Odyssey,8995,98132,Automatic
NJ,2018,Lexus,ES,26000,21444,Automatic
NY,2013,Mercedes-Benz,CClass,14990,79958,Automatic
NY,2012,Honda,Odyssey,9875,118402,Automatic
NY,2018,Mercedes-Benz,GLE,44903,25134,Automatic
NY,2018,Volkswagen,Passat,18888,7108,Automatic
NY,2018,Mercedes-Benz,GLE,44130,19292,Automatic
NY,2008,Toyota,Highlander,10350,105178,Automatic
NY,2018,Chevrolet,Malibu,13990,39465,Automatic
NY,2019,Nissan,Sentra,11517,36031,Automatic
NY,2017,INFINITI,Q50,16890,31491,Automatic
NY,2013,BMW,5Series,16990,80039,Automatic
NJ,2019,Volvo,XC90,35297,48710,Automatic
NY,2013,Toyota,Camry,12990,84050,Automatic
NY,2011,Honda,CRV,8995,97097,Automatic
NY,2012,Buick,LaCrosse,6500,122997,Automatic
NY,2018,Mercedes-Benz,GLC,38902,17322,Automatic
NY,2018,Ford,F150,31990,53146,Automatic
NY,2017,Jeep,GrandCherokee,20495,51335,Automatic
NJ,2016,Toyota,Camry,12995,79572,Automatic
NY,2017,Lexus,NX,24800,30567,Automatic
NJ,2011,Honda,Accord,8995,125459,Automatic
NY,2019,Mitsubishi,Outlander,16797,29460,Automatic
NY,2018,Mercedes-Benz,GLE,47901,16703,Automatic
NY,2018,BMW,3Series,23299,30929,Automatic
NJ,2014,Ford,Fusion,6999,86500,Automatic
NY,2013,Dodge,Dart,5800,123284,Automatic
NY,2016,Mercedes-Benz,CClass,20995,41707,Automatic
NY,2014,Honda,Civic,11990,50698,Automatic
NJ,2008,Honda,Fit,3999,138429,Automatic
NY,2017,Mercedes-Benz,GLE,38710,26035,Automatic
NY,2017,Nissan,Rogue,15695,39250,Automatic
NY,2016,Acura,MDX,17995,96708,Automatic
NJ,2017,Mercedes-Benz,GLE,25995,79387,Automatic
NJ,2008,Volvo,XC70,3999,147154,Automatic
NY,2018,Mercedes-Benz,GLE,42555,27962,Automatic
NJ,2009,BMW,3Series,7995,92964,Automatic
NY,2017,Honda,CRV,22599,38137,Automatic
NY,2020,GMC,Yukon,58597,22947,Automatic
NY,2015,Lexus,IS,18990,77327,Automatic
NY,2013,Toyota,RAV4,14990,91837,Automatic
NY,2011,Acura,TL,13590,77022,Automatic
NY,2013,Mercedes-Benz,EClass,18590,76665,Automatic
NY,2015,Nissan,Altima,11590,71534,Automatic
NJ,2002,Nissan,Xterra,1749,217745,Automatic
NY,2017,Mercedes-Benz,SClass,59902,18245,Automatic
NY,2019,Toyota,Camry,18495,2585,Automatic
NJ,2006,Honda,Civic,2999,159101,Automatic
NY,2014,Honda,Accord,13590,84096,Automatic
NY,2014,Chevrolet,Cruze,11990,52691,Automatic
NY,2017,Mercedes-Benz,GLE,39901,20793,Automatic
NY,2017,Lexus,RX,33300,21217,Automatic
NY,2005,INFINITI,QX56,4995,98733,Automatic
NY,2014,Toyota,Camry,12590,75521,Automatic
NY,2012,Honda,Civic,9990,91850,Automatic
NY,2013,Toyota,Camry,10990,98642,Automatic
NY,2011,Porsche,Panamera,28990,67518,Automatic
NY,2012,Toyota,Corolla,10590,81217,Automatic
NY,2019,Nissan,Sentra,14990,3130,Automatic
NY,2013,Lexus,ES,18990,35556,Automatic
NY,2017,FIAT,500X,15995,16706,Automatic
NY,2018,Toyota,RAV4,19252,8888,Automatic
NY,2020,Nissan,Altima,13495,35314,Automatic
NY,2019,Nissan,Altima,26995,7878,Automatic
NJ,2018,Hyundai,Elantra,11995,8627,Automatic
NY,2019,Chevrolet,Equinox,18888,30713,Automatic
NY,2014,Toyota,Sienna,12995,87445,Automatic
NY,2015,Audi,Q5,19998,44018,Automatic
NY,2012,Toyota,Prius,13990,77845,Automatic
NJ,2020,Toyota,Corolla,13895,34561,Automatic
NY,2010,Toyota,Prius,10990,77069,Automatic
NY,2014,Mercedes-Benz,EClass,19990,84011,Automatic
NY,2013,Lexus,LS,23990,104573,Automatic
NY,2013,Honda,CRV,9875,91677,Automatic
NY,2012,Honda,Accord,10990,91565,Automatic
NY,2016,INFINITI,Q50,24010,24528,Automatic
NY,2017,Mitsubishi,Mirage,5895,14500,Automatic
NY,2017,Mercedes-Benz,GLS,46160,31980,Automatic
NJ,2015,Toyota,Tacoma,15385,99233,Automatic
NY,2019,Dodge,Charger,19595,35329,Automatic
NY,2014,Toyota,Camry,11590,80376,Automatic
NJ,2013,BMW,1Series,12995,45664,Automatic
NJ,2020,Toyota,Camry,20990,18066,Automatic
NJ,2008,INFINITI,G,9995,99660,Automatic
NY,2020,Toyota,4Runner,36697,29640,Automatic
NY,2019,Toyota,Tacoma,30590,1927,Automatic
NY,2018,Lexus,GX,39495,25396,Automatic
NY,2018,Lexus,RX,36100,21562,Automatic
NY,2017,Mercedes-Benz,GLS,50901,19817,Automatic
NY,2013,BMW,7Series,21339,88193,Automatic
NY,2010,Toyota,Highlander,8695,167355,Automatic
NJ,2012,Nissan,Altima,4949,123021,Automatic
NY,2014,Chevrolet,Cruze,10990,70728,Automatic
NY,2018,Mercedes-Benz,GLE,44901,27995,Automatic
NJ,2007,Toyota,RAV4,6849,108064,Automatic
NY,2017,Nissan,Maxima,20590,15240,Automatic
NY,2013,Toyota,Avalon,15990,59254,Automatic
NY,2018,Mercedes-Benz,GLE,43525,22663,Automatic
NY,2019,Nissan,Rogue,14695,42570,Automatic
NY,2015,Toyota,Corolla,12990,45658,Automatic
NJ,2017,Lexus,RX,34280,14396,Automatic
NY,2017,Toyota,Corolla,15888,11085,Automatic
NY,2018,Kia,Optima,12990,39515,Automatic
NY,2017,Volkswagen,Passat,14781,26338,Automatic
NJ,2007,Honda,Accord,2799,235763,Automatic
NY,2019,Toyota,Tacoma,28990,31945,Automatic
NY,2017,Hyundai,Sonata,13990,22105,Automatic
NY,2017,Toyota,Tacoma,35990,18093,Automatic
NY,2017,Kia,Forte,9990,61876,Automatic
NY,2018,Mercedes-Benz,CClass,31546,33159,Automatic
NY,2017,Ford,Fusion,12990,27194,Automatic
NY,2007,Jeep,Commander,2995,150392,Automatic
NJ,2017,Lexus,RX,33500,23249,Automatic
NY,2019,Toyota,Highlander,23495,42219,Automatic
NY,2019,Nissan,Pathfinder,22980,30687,Automatic
NY,2018,GMC,Canyon,29999,18290,Automatic
NY,2019,INFINITI,Q50,25990,22825,Automatic
NY,2017,Lexus,RX,30480,42033,Automatic
NY,2018,Dodge,Challenger,26995,28765,Automatic
NY,2017,Honda,Accord,14995,42076,Automatic
NY,2013,Nissan,Altima,14590,6244,Automatic
NJ,2006,Nissan,Maxima,3999,101084,Automatic
NY,2013,Honda,CRV,10995,88486,Automatic
NY,2014,Audi,S8,33990,69956,Automatic
NY,2013,Lexus,LS,24990,77088,Automatic
NY,2009,INFINITI,M,12990,50636,Automatic
NJ,2011,Chevrolet,Traverse,5995,114285,Automatic
NY,2011,Hyundai,Sonata,6895,105459,Automatic
NY,2020,Toyota,4Runner,34990,25298,Automatic
NY,2012,Toyota,Prius,12990,103182,Automatic
NY,2015,Nissan,Sentra,10480,11813,Automatic
NJ,2012,Chrysler,TownCountry,7499,110456,Automatic
NJ,2009,Honda,Accord,3999,197959,Automatic
NY,2013,Toyota,Prius,13990,50311,Automatic
NY,2017,Toyota,Highlander,24599,40116,Automatic
NJ,2017,Audi,R8,145686,1515,Automatic
NY,2018,Genesis,G80,26990,14950,Automatic
NJ,2015,Hyundai,Sonata,8995,84378,Automatic
NY,2019,Toyota,4Runner,30897,34200,Automatic
NY,2015,Audi,A3,15990,50626,Automatic
NJ,2020,Mercedes-Benz,GLS,71739,3554,Automatic
NY,2017,Hyundai,Sonata,12499,39836,Automatic
NY,2019,Dodge,Journey,17597,32958,Automatic
NY,2012,Mercedes-Benz,SClass,25990,65929,Automatic
NJ,2019,Nissan,Titan,35897,29705,Automatic
NY,2015,Mercedes-Benz,MClass,22158,60300,Automatic
NY,2013,Land,RoverRangeRover,42990,21497,Automatic
NY,2018,Jeep,GrandCherokee,26977,24215,Automatic
NY,2012,Honda,Odyssey,8995,118712,Automatic
NY,2014,Toyota,Prius,14990,47027,Automatic
NY,2014,Toyota,Prius,13990,73766,Automatic
NY,2017,Mazda,Mazda6,12899,24181,Automatic
NY,2016,Mercedes-Benz,EClass,21995,42561,Automatic
NJ,2014,BMW,X6,22995,83778,Automatic
NY,2017,Mercedes-Benz,SClass,63902,7084,Automatic
NJ,2018,Lexus,ES,28109,30008,Automatic
NY,2011,Acura,MDX,9995,137200,Automatic
NY,2017,Mercedes-Benz,CClass,29904,11091,Automatic
NY,2013,Chevrolet,Malibu,7500,97125,Automatic
NJ,2017,Lexus,RX,33000,16598,Automatic
NY,2016,Ford,Focus,7450,79017,Automatic
NY,2017,Mazda,Mazda6,15495,30825,Automatic
NY,2019,Jeep,Wrangler,37981,32845,Automatic
NY,2012,Mitsubishi,iMiEV,9590,6504,Automatic
NY,2004,Porsche,Cayenne,10950,45210,Automatic
NJ,2017,Lexus,ES,26479,10352,Automatic
NJ,2018,Lexus,ES,27000,32397,Automatic
NY,2016,Mercedes-Benz,EClass,23995,32873,Automatic
NY,2017,Lexus,LS,43995,30242,Automatic
NY,2016,Mercedes-Benz,CClass,18807,48711,Automatic
NY,2017,Nissan,Rogue,14895,14712,Automatic
NY,2017,Toyota,Sienna,21995,44828,Automatic
NJ,2017,Lexus,NX,27051,22243,Automatic
NY,2017,Audi,A6,22799,44342,Automatic
NY,2017,Mercedes-Benz,GLC,32901,43424,Automatic
NY,2011,Mercedes-Benz,EClass,16590,73001,Automatic
NY,2019,Toyota,Highlander,24397,37438,Automatic
NY,2014,Nissan,Pathfinder,15995,46827,Automatic
NY,2017,Audi,A3,17695,39555,Automatic
NY,2013,Lexus,CT,14990,54655,Automatic
NY,2008,Toyota,Prius,5495,142725,Automatic
NY,2013,Nissan,Altima,6700,119599,Automatic
NY,2017,Nissan,Pathfinder,23495,21237,Automatic
NY,2017,Porsche,911,133995,7312,Automatic
NY,2017,Toyota,Camry,17897,8729,Automatic
NY,2014,Lexus,RX,17990,100135,Automatic
NY,2018,Acura,RDX,26888,35652,Automatic
NY,2018,Mazda,CX3,17588,18203,Automatic
NY,2012,Mercedes-Benz,SLK,20990,54804,Automatic
NY,2019,Nissan,Altima,16995,35515,Automatic
NY,2018,Audi,A4,20994,63129,Automatic
NY,2015,Jeep,Cherokee,14995,57873,Automatic
NY,2015,BMW,7Series,30990,42999,Automatic
NY,2012,Chevrolet,Equinox,13990,61280,Automatic
NY,2012,Porsche,Panamera,57990,21603,Automatic
NY,2017,Mercedes-Benz,GLE,39901,17055,Automatic
NY,2018,Mercedes-Benz,GLE,40887,30385,Automatic
NY,2019,Chrysler,300,21197,37888,Automatic
NJ,2017,Ford,F150,18995,190414,Automatic
NY,2019,Mercedes-Benz,CClass,42905,19340,Automatic
NY,2013,Toyota,Camry,12590,59689,Automatic
NY,2018,Lexus,RX,30990,48873,Automatic
NY,2013,Honda,Civic,12590,32711,Automatic
NY,2016,Chevrolet,Camaro,29936,41754,Manual
NJ,2019,Ford,Expedition,43145,43660,Automatic
NJ,2017,Lexus,RX,33799,20091,Automatic
NY,2017,Mercedes-Benz,CClass,33792,20372,Automatic
NY,2012,Jaguar,XK,24590,87032,Automatic
NY,2020,Kia,Optima,16497,24506,Automatic
NY,2014,Honda,Accord,12990,97769,Automatic
NJ,2012,BMW,3Series,7995,128874,Automatic
NY,2017,Jeep,GrandCherokee,24195,41281,Automatic
NY,2017,Lexus,RX,31990,38119,Automatic
NY,2018,Mercedes-Benz,GLE,43012,23283,Automatic
NY,2019,Dodge,GrandCaravan,19995,21657,Automatic
NY,2017,Lexus,ES,25995,8472,Automatic
NY,2020,Hyundai,SantaFe,21497,15681,Automatic
NY,2020,Chevrolet,Malibu,19995,17125,Automatic
NY,2018,Mercedes-Benz,EClass,43901,17366,Automatic
NY,2007,Dodge,Charger,3999,169000,Automatic
NJ,2017,Mercedes-Benz,GLC,26145,48362,Automatic
NY,2018,Toyota,Highlander,27895,23385,Automatic
NY,2018,Volkswagen,Tiguan,26581,28612,Automatic
NY,2018,Mercedes-Benz,GLS,65902,20049,Automatic
NJ,2019,Nissan,Pathfinder,22397,36526,Automatic
NY,2004,Acura,MDX,2999,89840,Automatic
NY,2019,Nissan,Pathfinder,19995,34592,Automatic
NJ,2010,Honda,Civic,4999,136130,Automatic
NJ,2017,Lexus,RX,33000,23558,Automatic
NY,2018,Mazda,CX5,21998,43400,Automatic
NY,2016,Nissan,Rogue,15990,45208,Automatic
NJ,2016,Acura,MDX,23999,83816,Automatic
NY,2017,Lexus,LX,64495,29998,Automatic
NY,2017,Lexus,NX,27990,8433,Automatic
NJ,2013,Lexus,ES,16287,92171,Automatic
NY,2014,Audi,Q5,15998,66956,Automatic
NY,2016,BMW,X5,30817,30072,Automatic
NY,2015,BMW,4Series,20590,56241,Automatic
NY,2018,Porsche,718Cayman,59995,11000,Automatic
NY,2014,Toyota,Camry,12990,62689,Automatic
NY,2016,Rolls-Royce,Ghost,209995,16910,Automatic
NJ,2018,Honda,CRV,24499,25930,Automatic
NY,2011,BMW,5Series,16590,77460,Automatic
NJ,2009,Lexus,ES,7995,135666,Automatic
NJ,2019,Ram,1500Classic,30995,14432,Automatic
NY,2012,Ford,Edge,11990,77673,Automatic
NY,2012,Toyota,Camry,13990,47885,Automatic
NY,2012,Ford,Focus,6437,53770,Automatic
NY,2014,Toyota,4Runner,28990,61938,Automatic
NY,2012,Honda,Accord,10990,78332,Automatic
NY,2017,Mercedes-Benz,GLS,47980,28935,Automatic
NY,2013,Mercedes-Benz,CClass,14590,74014,Automatic
NY,2018,Toyota,Camry,16995,58946,Automatic
NY,2013,Honda,Pilot,12995,85885,Automatic
NY,2017,Nissan,Murano,21900,14083,Automatic
NY,2015,Lexus,RX,20990,74000,Automatic
NY,2014,Mercedes-Benz,CClass,14590,102064,Automatic
NY,2017,Volkswagen,Jetta,15681,11490,Automatic
NY,2013,Honda,Civic,12990,48966,Automatic
NY,2014,Acura,MDX,20990,71185,Automatic
NJ,2006,Chevrolet,Silverado1500,6999,82327,Automatic
NY,2013,Mercedes-Benz,CClass,14590,81023,Automatic
NY,2012,Lincoln,MKS,10990,93316,Automatic
NY,2019,Nissan,Rogue,17762,30742,Automatic
NJ,2017,Lincoln,MKZ,22999,19499,Automatic
NY,2015,Lexus,GS,24990,37367,Automatic
NY,2014,Lincoln,MKZ,15590,44163,Automatic
NY,2014,Toyota,FJCruiser,32990,68626,Automatic
NY,2017,Honda,Pilot,23995,45142,Automatic
NJ,2014,Acura,MDX,18995,85074,Automatic
NY,2018,Mercedes-Benz,EClass,48902,31425,Automatic
NY,2017,Mercedes-Benz,CClass,18499,43511,Automatic
NY,2011,BMW,X5,17990,44745,Automatic
NY,2015,Lexus,LS,35990,43862,Automatic
NY,2017,Acura,TLX,19699,18495,Automatic
NY,2014,Acura,MDX,18995,78827,Automatic
NY,2019,Nissan,Altima,16890,35780,Automatic
NY,2011,Chevrolet,Camaro,15990,67364,Automatic
NY,2017,Ford,Escape,16999,32906,Automatic
NY,2019,Volkswagen,Tiguan,22990,19852,Automatic
NJ,2009,Subaru,Impreza,3999,156579,Manual
NY,2019,INFINITI,QX60,25590,36429,Automatic
NY,2012,Acura,TSX,13590,69989,Automatic
NY,2008,INFINITI,FX,7998,108921,Automatic
NY,2014,Subaru,Outback,13590,99907,Automatic
NY,2018,Mercedes-Benz,GLE,47901,12278,Automatic
NY,2013,Honda,Accord,8984,143000,Automatic
NJ,2018,Lexus,ES,30195,7779,Automatic
NY,2013,Tesla,ModelS,34990,50828,Automatic
NY,2018,Jeep,GrandCherokee,25399,38186,Automatic
NY,2018,Toyota,Corolla,13297,33379,Automatic
NY,2012,Acura,TSX,11990,97974,Automatic
NY,2013,Toyota,Avalon,17590,68815,Automatic
NJ,2012,INFINITI,FX,15995,80661,Automatic
NY,2011,BMW,M3,26990,89189,Automatic
NY,2017,Toyota,Highlander,28995,31124,Automatic
NY,2015,Toyota,Highlander,21990,90862,Automatic
NJ,2013,Audi,A4,10723,108046,Automatic
NJ,2019,Nissan,Versa,10995,8857,Automatic
NY,2008,Jeep,GrandCherokee,7995,64929,Automatic
NY,2014,Rolls-Royce,Ghost,139995,18598,Automatic
NY,2015,Toyota,Camry,13990,56242,Automatic
NY,2014,BMW,3Series,19590,89029,Automatic
NY,2017,Mercedes-Benz,GLS,49995,48215,Automatic
NY,2016,Kia,Forte,11590,43671,Automatic
NY,2014,Honda,CRV,13590,97376,Automatic
NY,2020,Chevrolet,Malibu,15095,20020,Automatic
NY,2017,Nissan,Rogue,17895,41089,Automatic
NY,2014,Lexus,GS,20590,67380,Automatic
NY,2015,Rolls-Royce,Ghost,146995,12600,Automatic
NY,2016,Nissan,Quest,8995,142897,Automatic
NY,2014,Honda,Accord,13990,97991,Automatic
NY,2017,INFINITI,QX30,18324,55108,Automatic
NY,2013,Lexus,ES,18990,41773,Automatic
NY,2019,Dodge,Charger,20195,47070,Automatic
NY,2019,Nissan,Sentra,12990,16617,Automatic
NY,2014,Audi,S6,29990,50534,Automatic
NJ,2012,Honda,Pilot,12995,123656,Automatic
NY,2015,Mercedes-Benz,GLA,22851,8672,Automatic
NY,2017,Tesla,ModelS,52980,13609,Automatic
NY,2018,Honda,CRV,19272,30502,Automatic
NY,2017,Chevrolet,Equinox,13995,35898,Automatic
NJ,2017,Lexus,RX,33000,20760,Automatic
NJ,2012,Toyota,Corolla,8495,94328,Automatic
NY,2017,Mercedes-Benz,GLS,48230,28087,Automatic
NY,2014,Toyota,Camry,13590,53557,Automatic
NY,2017,Ford,Explorer,30889,19704,Automatic
NY,2017,Lexus,NX,26990,17738,Automatic
NJ,2012,Lexus,GX,22995,77852,Automatic
NY,2018,Chevrolet,Malibu,13998,4518,Automatic
NJ,2015,Lexus,RX,26241,54362,Automatic
NY,2018,BMW,4Series,23399,40713,Automatic
NY,2016,Nissan,Rogue,12532,64853,Automatic
NY,2018,Lexus,NX,28990,12913,Automatic
NY,2012,BMW,1Series,17200,54108,Automatic
NY,2012,Honda,Accord,11590,82594,Automatic
NY,2017,Audi,A4,18991,33094,Automatic
NY,2016,Acura,MDX,21895,34097,Automatic
NY,2016,Hyundai,Sonata,11590,72826,Automatic
NY,2012,BMW,5Series,17990,75317,Automatic
NY,2018,Mercedes-Benz,GLC,39901,26297,Automatic
NY,2017,Honda,CRV,24995,23071,Automatic
NY,2018,Mercedes-Benz,GLE,42532,28088,Automatic
NJ,2007,Honda,Accord,3849,168611,Manual
NY,2016,Honda,Accord,15748,31537,Automatic
NY,2016,Volkswagen,Tiguan,13990,55657,Automatic
NJ,2015,Nissan,Pathfinder,11995,54188,Automatic
NY,2017,Mazda,CX5,17998,20646,Automatic
NY,2017,Lexus,GX,38400,15594,Automatic
NY,2014,INFINITI,Q50,14900,82055,Automatic
NY,2018,Mercedes-Benz,CLA,29165,13855,Automatic
NY,2018,Mercedes-Benz,GLC,37437,20573,Automatic
NY,2018,Hyundai,Elantra,12988,38745,Automatic
NY,2011,Honda,CRV,8995,112619,Automatic
NJ,2014,Honda,Accord,7899,176353,Automatic
NY,2014,Honda,Accord,14495,36611,Automatic
NY,2016,Mercedes-Benz,EClass,18562,86530,Automatic
NY,2017,Volkswagen,Jetta,18681,15350,Automatic
NY,2017,BMW,3Series,20899,46831,Automatic
NY,2015,Lexus,GS,23590,56766,Automatic
NY,2013,Jeep,GrandCherokee,10995,110396,Automatic
NY,2014,BMW,5Series,15996,80066,Automatic
NJ,2017,Mercedes-Benz,SL,59773,18040,Automatic
NY,2019,Lexus,NX,33495,4808,Automatic
NY,2017,Dodge,Durango,29695,26749,Automatic
NY,2019,Ford,Fusion,17997,33385,Automatic
NY,2017,Mercedes-Benz,GLE,36275,36383,Automatic
NY,2017,Hyundai,Elantra,12480,29805,Automatic
NY,2016,Mercedes-Benz,CLS,43699,28319,Automatic
NY,2017,Lexus,LX,62995,25002,Automatic
NY,2017,Ford,Escape,13937,52508,Automatic
NJ,2019,Toyota,Camry,18697,40953,Automatic
NJ,2016,Volvo,XC90,22995,80713,Automatic
NJ,2018,Lexus,ES,28591,24966,Automatic
NY,2018,Subaru,Crosstrek,20357,27778,Automatic
NY,2014,BMW,3Series,17990,47059,Automatic
NY,2017,Tesla,ModelS,45980,37121,Automatic
NY,2013,BMW,X5,11888,100538,Automatic
NY,2011,Mercedes-Benz,CClass,10687,74408,Automatic
NY,2012,Chevrolet,Equinox,7900,119874,Automatic
NY,2017,Ford,Escape,14995,51462,Automatic
NY,2014,Mercedes-Benz,CLS,27990,64640,Automatic
NY,2014,Honda,CRV,14990,81662,Automatic
NJ,2017,Lexus,NX,27679,22279,Automatic
NJ,2019,Volvo,XC40,33999,27680,Automatic
NY,2012,Toyota,Corolla,10990,77128,Automatic
NY,2011,Mercedes-Benz,MClass,9999,95499,Automatic
NJ,2015,Hyundai,Sonata,8995,100774,Automatic
NJ,2010,Audi,A5,10995,96320,Automatic
NY,2019,Toyota,Tacoma,30990,5337,Automatic
NY,2018,Mercedes-Benz,EClass,42995,24893,Automatic
NY,2019,Mercedes-Benz,SClass,68071,21440,Automatic
NY,2015,Lexus,RX,18990,95443,Automatic
NY,2017,Toyota,Highlander,26799,43681,Automatic
NJ,2015,FIAT,500,6999,63464,Manual
NJ,2012,Chevrolet,Sonic,4999,75207,Automatic
NY,2017,Mercedes-Benz,CClass,27906,17797,Automatic
NY,2018,Volkswagen,Atlas,35981,34468,Automatic
NY,2015,Kia,Cadenza,15990,54511,Automatic
NY,2015,Honda,CRV,16990,77572,Automatic
NJ,2011,Hyundai,Sonata,3949,178540,Automatic
NY,2018,Volkswagen,Tiguan,22981,23843,Automatic
NY,2015,Nissan,Rogue,11994,52211,Automatic
NY,2014,Toyota,Sienna,11995,99393,Automatic
NY,2017,Lexus,RX,31590,26411,Automatic
NJ,2017,Audi,Q7,31986,54326,Automatic
NY,2017,Mercedes-Benz,CClass,46901,16766,Automatic
NY,2018,Chevrolet,Impala,17995,43247,Automatic
NY,2019,Ford,TransitPassengerWagon,29995,10703,Automatic
NY,2014,Nissan,Versa,8990,43424,Manual
NY,2014,Toyota,FJCruiser,31990,81505,Automatic
NY,2015,Chevrolet,Volt,11590,33830,Automatic
NY,2019,Nissan,Rogue,16990,40316,Automatic
NJ,2015,Buick,Enclave,12995,104387,Automatic
NY,2019,Volvo,XC40,32990,29123,Automatic
NY,2018,Mercedes-Benz,GLE,41732,28141,Automatic
NY,2016,Jeep,Wrangler,26990,51653,Automatic
NY,2018,Lexus,NX,27590,17752,Automatic
NY,2017,Ram,1500,31199,55082,Automatic
NY,2013,Lexus,GS,21990,54056,Automatic
NY,2017,Acura,MDX,26995,48330,Automatic
NJ,2019,Mazda,CX9,26797,17669,Automatic
NJ,2013,Chrysler,200,5199,140228,Automatic
NY,2015,BMW,3Series,16990,40152,Automatic
NJ,2013,Nissan,Armada,18495,40507,Automatic
NY,2017,Nissan,Murano,18980,44995,Automatic
NJ,2015,Toyota,Sienna,17151,74620,Automatic
NY,2017,Honda,CRV,17995,55027,Automatic
NY,2009,BMW,3Series,13990,61439,Automatic
NY,2018,Lexus,ES,27990,26561,Automatic
NY,2013,Toyota,Priusv,13590,76195,Automatic
NY,2018,Ford,Escape,18995,9920,Automatic
NY,2017,Dodge,Challenger,19395,35785,Automatic
NJ,2011,Maserati,GranTurismo,38999,14561,Automatic
NY,2018,Toyota,RAV4,20990,28922,Automatic
NY,2018,Lexus,RX,37480,6316,Automatic
NY,2019,Toyota,Tacoma,31990,33494,Automatic
NJ,2015,Toyota,Highlander,18999,77844,Automatic
NY,2015,Nissan,Rogue,11500,100509,Automatic
NY,2018,Dodge,Durango,24522,19976,Automatic
NY,2014,Toyota,Camry,12990,74760,Automatic
NJ,2013,Lexus,GS,18679,86200,Automatic
NY,2020,Nissan,Rogue,17995,11747,Automatic
NY,2013,Honda,Accord,12590,61560,Automatic
NY,2017,Mercedes-Benz,GLS,49903,22878,Automatic
NY,2017,Mercedes-Benz,GLE,39311,22968,Automatic
NY,2019,Dodge,GrandCaravan,16990,41408,Automatic
NJ,2019,Nissan,Pathfinder,21597,45485,Automatic
NY,2011,INFINITI,G,8995,116419,Automatic
NY,2018,Mitsubishi,Outlander,24990,14217,Automatic
NY,2019,Chrysler,Pacifica,22495,40919,Automatic
NY,2017,Mercedes-Benz,SLC,36906,16654,Automatic
NY,2018,Mercedes-Benz,GLC,39070,9873,Automatic
NY,2015,Ford,Fusion,12990,55814,Automatic
NY,2013,Lexus,RX,19990,75754,Automatic
NY,2015,Honda,Pilot,14500,74683,Automatic
NJ,2016,Ford,Fusion,9999,95455,Automatic
NY,2014,Honda,Accord,11990,98118,Automatic
NY,2016,Toyota,Corolla,11950,63918,Automatic
NY,2017,Jeep,Wrangler,29685,18595,Automatic
NJ,2018,Toyota,RAV4,19943,49118,Automatic
NY,2015,Chevrolet,Malibu,11990,64471,Automatic
NY,2014,Chevrolet,Camaro,17990,40836,Automatic
NJ,2018,Lexus,ES,28985,15727,Automatic
NY,2019,Dodge,GrandCaravan,18888,35118,Automatic
NY,2014,Jeep,Wrangler,28990,39910,Automatic
NJ,2017,Volvo,XC60,21997,48680,Automatic
NJ,2017,Lexus,RX,37000,21060,Automatic
NY,2017,Mercedes-Benz,SClass,96901,30002,Automatic
NY,2019,Dodge,GrandCaravan,15590,41738,Automatic
NY,2016,Ford,Fusion,12590,49530,Automatic
NY,2008,INFINITI,EX35,7998,95576,Automatic
NY,2017,Lexus,NX,23990,39199,Automatic
NY,2017,Jeep,GrandCherokee,23999,32069,Automatic
NY,2018,Mercedes-Benz,CClass,31450,33766,Automatic
NY,2014,BMW,i3,10990,54107,Automatic
NJ,2011,Toyota,Camry,6999,110741,Automatic
NY,2012,Honda,Accord,11590,97834,Automatic
NJ,2011,Acura,MDX,12999,98121,Automatic
NY,2018,BMW,5Series,38995,59654,Automatic
NY,2018,Nissan,Altima,12328,61646,Automatic
NY,2017,Lexus,RX,32995,29433,Automatic
NJ,2017,Lexus,RX,33660,32271,Automatic
NY,2017,Mazda,CX5,20588,30068,Automatic
NY,2017,Mazda,CX5,20988,19752,Automatic
NY,2017,Mercedes-Benz,GLE,39384,17179,Automatic
NY,2009,Mercedes-Benz,CLK,7950,107150,Automatic
NJ,2020,Nissan,Maxima,23775,12762,Automatic
NY,2013,Acura,RDX,14999,31019,Automatic
NY,2017,Rolls-Royce,Dawn,235995,13429,Automatic
NY,2014,Toyota,Camry,13287,48060,Automatic
NY,2017,Mercedes-Benz,CLS,52901,8720,Automatic
NY,2011,Lexus,LS,18990,97792,Automatic
NY,2017,Chevrolet,Traverse,18888,84040,Automatic
NY,2019,Nissan,Rogue,20995,17495,Automatic
NJ,2017,Lexus,NX,27823,20381,Automatic
NY,2017,Jeep,Wrangler,29990,30444,Automatic
NY,2017,Tesla,ModelS,50980,13906,Automatic
